leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_58_784.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_58_784.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_58_784.jpg,-0.5296223,0.60746215,0,21.52453,25.16,99.22
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_59_251.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_59_251.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_59_251.jpg,-0.143949867,0.978662483,0,19.88609833,25.16,99.23
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_59_682.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_59_682.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_59_682.jpg,-0.115363851,0.999811617,0,21.26918833,25.16,99.22
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_00_129.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_00_129.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_00_129.jpg,0,0.666666667,0,24.60354667,25.16,99.21
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_00_576.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_00_576.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_00_576.jpg,0.790369433,0.40403785,0,25.09551333,25.16,99.21
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_01_055.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_01_055.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_01_055.jpg,0.932244933,0.30469095,0,24.932035,25.15,99.21
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_01_569.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_01_569.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_01_569.jpg,0.142411573,0.992558883,0,30.82044833,25.16,99.18
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_02_019.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_02_019.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_02_019.jpg,0.56895665,0.568824783,0,35.91248667,25.16,99.15
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_02_481.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_02_481.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_02_481.jpg,0.666666667,0.018775662,0,34.548915,25.16,99.15
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_02_937.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_02_937.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_02_937.jpg,0.639319733,0.145505133,0,31.38160667,25.16,99.16
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_03_374.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_03_374.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_03_374.jpg,0.52585665,0.222340295,0,31.3183,25.16,99.16
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_03_850.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_03_850.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_03_850.jpg,0.085888033,0.477306133,0,31.81676667,25.16,99.15
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_04_350.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_04_350.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_04_350.jpg,0.441751967,0.40022405,0,35.70731167,25.16,99.13
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_04_807.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_04_807.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_04_807.jpg,0.243682001,0.967974883,0,41.84947,25.17,99.1
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_05_279.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_05_279.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_05_279.jpg,0.000927157,0.6111356,0,47.249865,25.18,99.06
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_05_741.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_05_741.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_05_741.jpg,-0.2860346,0.545404533,0,53.619855,25.2,99.01
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_06_189.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_06_189.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_06_189.jpg,0,0,0.666666667,50.886655,25.2,99.02
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_06_642.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_06_642.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_06_642.jpg,0.294664583,0,0.44169969,42.26543667,25.2,99.03
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_07_097.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_07_097.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_07_097.jpg,0.5,0.058258533,0.092471083,33.98198667,25.2,99.04
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_07_566.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_07_566.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_07_566.jpg,0,0.570629033,0,33.54711667,25.2,99.04
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_08_003.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_08_003.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_08_003.jpg,-0.234275283,0.333333333,0,39.850935,25.21,99.01
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_08_466.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_08_466.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_08_466.jpg,-0.5,0,0,39.96145833,25.21,99.01
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_08_967.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_08_967.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_08_967.jpg,-0.390239762,0.5,0.26570385,40.79313,25.21,99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_09_407.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_09_407.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_09_407.jpg,-0.71775205,0,0.626838417,33.98108667,25.21,99.01
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_09_861.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_09_861.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_09_861.jpg,-0.986850867,0,0.060429177,26.16364333,25.21,99.02
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_10_332.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_10_332.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_10_332.jpg,-0.166666667,0.3999498,0,24.51981833,25.21,99.02
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_10_756.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_10_756.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_10_756.jpg,-0.7751649,0.325762535,0,28.82994833,25.21,99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_11_213.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_11_213.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_11_213.jpg,-0.645046583,0.394750433,0,27.66135,25.21,99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_11_672.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_11_672.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_11_672.jpg,0.362459538,0.491861867,0,32.28996,25.22,98.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_12_136.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_12_136.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_12_136.jpg,0.37847415,0.010553687,0,33.52683333,25.21,98.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_12_586.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_12_586.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_12_586.jpg,0,0.59733545,0,34.83270833,25.21,98.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_048.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_048.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_048.jpg,0.359573033,0.497128258,0,38.09326667,25.22,98.95
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_492.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_492.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_492.jpg,0,0,0,38.31412167,25.21,98.95
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_13_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_13_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_13_909.jpg,0.487290417,0,0,36.52029,25.21,98.95
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_349.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_349.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_349.jpg,0.53611725,0.086917867,0,34.09739,25.21,98.95
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_14_783.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_14_783.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_14_783.jpg,0.735359633,0.640226183,0,34.354015,25.21,98.95
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_249.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_249.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_249.jpg,0.237846093,0.874838333,0,41.57423,25.23,98.91
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_15_713.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_15_713.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_15_713.jpg,0.268179967,0.458038783,0,45.74769333,25.23,98.88
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_186.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_186.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_186.jpg,0.51357,0,0.601999018,41.29480833,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_16_641.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_16_641.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_16_641.jpg,1,0,0,33.37287833,25.23,98.9
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_104.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_104.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_104.jpg,-0.145086455,0.7593533,0,32.25684,25.23,98.9
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_17_575.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_17_575.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_17_575.jpg,-0.613337683,0.655761488,0,35.26172333,25.23,98.88
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_014.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_014.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_014.jpg,-0.826388267,0.001065464,0.018622767,29.38129317,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_489.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_489.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_489.jpg,0.006057613,0,0.720190517,1.633902367,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_18_986.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_18_986.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_18_986.jpg,0.50085417,0.006798583,0.693685033,2.8468255,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_459.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_459.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_459.jpg,-0.765073833,0.494631217,0,1.270417017,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_19_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_19_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_19_909.jpg,-0.968062817,0.1861855,0,2.532473333,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_331.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_331.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_331.jpg,-0.9684647,0.1861855,0,1.557292582,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_20_752.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_20_752.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_20_752.jpg,-0.095924617,0.061484117,0.313168033,0.292227397,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_21_203.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_21_203.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_21_203.jpg,0.69170495,0,0.676967117,2.1837905,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_21_670.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_21_670.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_21_670.jpg,0.284083747,0.473858717,0.203600233,3.131457833,25.23,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_22_152.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_22_152.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_22_152.jpg,-0.7373062,0.728941983,0,2.356974433,25.22,98.89
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_22_631.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_22_631.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_22_631.jpg,-0.60285935,0.726235533,0,6.838043167,25.22,98.88
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_23_118.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_23_118.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_23_118.jpg,-0.218116267,0.952671917,0,14.95511833,25.23,98.86
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_23_565.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_23_565.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_23_565.jpg,0,1,0,24.10898,25.23,98.83
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_24_016.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_24_016.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_24_016.jpg,0.038551645,1,0,33.917735,25.25,98.79
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_24_516.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_24_516.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_24_516.jpg,0.0900535,1,0,43.34817,25.27,98.72
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_24_992.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_24_992.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_24_992.jpg,-0.2365798,0.871610683,0,51.55692333,25.3,98.66
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_25_518.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_25_518.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_25_518.jpg,0.074474062,0.179016283,0.664293033,53.87887,25.3,98.64
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_064.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_064.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_064.jpg,-0.512785085,0.017850383,0.512611277,47.73955167,25.3,98.65
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_504.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_504.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_504.jpg,0,0,0,44.88007167,25.3,98.66
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_26_943.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_26_943.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_26_943.jpg,0,0,0,20.77768333,25.31,98.68
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_405.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_405.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_405.jpg,0.0482722,0.672209365,0,19.45124833,25.31,98.68
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_27_892.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_27_892.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_27_892.jpg,0.325526117,0.993086333,0,23.96007833,25.31,98.66
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_339.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_339.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_339.jpg,0.15141,1,0,28.80542,25.32,98.64
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_28_790.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_28_790.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_28_790.jpg,0.003596073,1,0,33.53474333,25.32,98.62
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_283.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_283.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_283.jpg,-0.258970267,0.918901117,0,36.89043,25.32,98.6
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_29_735.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_29_735.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_29_735.jpg,0.203795083,0.9968603,0,44.04347833,25.33,98.56
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_194.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_194.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_194.jpg,-0.1597301,0.670319267,0,52.02007667,25.36,98.5
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_30_627.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_30_627.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_30_627.jpg,-0.194260683,0.3910581,0.1375301,54.70843167,25.36,98.48
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_066.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_066.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_066.jpg,-0.137791767,0,0.283769767,48.55684333,25.37,98.49
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_483.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_483.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_483.jpg,0.3369713,0.466943033,0,45.66588,25.37,98.5
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_31_933.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_31_933.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_31_933.jpg,-0.732414533,0,0.46420111,40.943325,25.37,98.5
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_362.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_362.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_362.jpg,-0.965011,0.132064967,0.009999057,32.27811,25.37,98.51
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_32_826.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_32_826.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_32_826.jpg,-0.177670417,0.9780471,0,36.016665,25.37,98.49
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_33_291.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_33_291.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_33_291.jpg,-0.791863983,0.100939833,0.047313483,38.45737333,25.37,98.48
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_33_743.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_33_743.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_33_743.jpg,-0.0016391,0,0.959365783,30.14468333,25.37,98.49
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_34_177.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_34_177.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_34_177.jpg,-0.608182223,0.61673685,0,24.21015333,25.37,98.5
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_34_636.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_34_636.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_34_636.jpg,-0.118756785,0.666666667,0.2522219,28.92011833,25.38,98.48
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_35_096.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_35_096.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_35_096.jpg,-0.401657967,0,0.9629011,24.54779167,25.37,98.48
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_35_576.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_35_576.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_35_576.jpg,0.6759665,0.086547367,0.357576183,18.66737667,25.37,98.48
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_36_019.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_36_019.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_36_019.jpg,0.544772533,0.80543805,0,21.89249667,25.37,98.47
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_36_480.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_36_480.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_36_480.jpg,0.08457784,0.991133433,0,30.21782333,25.38,98.44
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_36_940.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_36_940.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_36_940.jpg,0.229549068,0.902179,0,38.387325,25.4,98.39
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_37_388.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_37_388.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_37_388.jpg,0,0.99571115,0,47.49658167,25.43,98.33
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_37_860.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_37_860.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_37_860.jpg,-0.012868755,0.090371567,0.7570445,49.59546333,25.43,98.32
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_38_270.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_38_270.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_38_270.jpg,-0.038899198,0.239173233,0.656764,39.61746833,25.43,98.33
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_38_740.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_38_740.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_38_740.jpg,-0.937758283,0.093505,0.112351783,36.89378833,25.43,98.34
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_39_205.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_39_205.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_39_205.jpg,-0.9730989,0,0.171234167,22.296739,25.44,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_39_680.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_39_680.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_39_680.jpg,-0.547344883,0,0.435686207,1.865457167,25.43,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_40_165.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_40_165.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_40_165.jpg,0,0,1,0.844622036,25.43,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_40_605.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_40_605.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_40_605.jpg,0.02161805,0,0.997959183,0.010957376,25.43,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_41_059.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_41_059.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_41_059.jpg,0.691579383,0,0.614486767,0.011233903,25.43,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_41_498.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_41_498.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_41_498.jpg,1,0,0.037584608,0.011504677,25.43,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_41_919.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_41_919.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_41_919.jpg,0.13298175,0.453406617,0,0.01132956,25.43,98.35
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_02_42_390.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_02_42_390.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_02_42_390.jpg,0,0,0,0.011344075,25.43,98.35
